product_id,indication_id,source_id
oral_liquid_00343,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00344,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00345,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00346,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00347,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00348,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00349,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00350,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00351,ind_hiv,tfda_open_data_info37_cached_20260711
oral_liquid_00352,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00353,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00354,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00355,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00356,ind_sma_smn2_1_3_sma,tfda_open_data_info37_cached_20260711
oral_liquid_00357,ind_1_alagille_syndrome_algs_2_progressive_familial_intrahepatic_cholestasis_pfic_livmarli_pfic_abcb11_bsep_3,tfda_open_data_info37_cached_20260711
oral_liquid_00358,ind_dravet_dravet_syndrome_ds_tuberous_sclerosis_complex_tsc,tfda_open_data_info37_cached_20260711
oral_liquid_00359,ind_urea_cycle_disorders_ucds_carbamoyl_phosphate_synthetase_cps_i_ornithine_carbamoyltransferase_otc_argininosuccinate_synthetase_ass_argininosuccinate_lyase_asl_arginase_arg_i_ornithine_translocase_hyperornithinaemia_hyperammonaemia_homocitrullinuria_syndrome_hhh_arginine_citrulline_acute_hyperammonemia,tfda_open_data_info37_cached_20260711
oral_liquid_00360,ind_2_dravet_syndrome,tfda_open_data_info37_cached_20260711
oral_liquid_00361,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00362,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00363,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00364,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00365,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00366,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00367,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00368,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00369,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00370,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00371,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00372,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00373,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00374,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00375,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00376,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00377,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00378,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00379,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00380,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00381,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00382,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00383,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00384,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00385,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00386,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00387,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00388,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00389,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00390,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00391,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00392,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00393,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00394,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00395,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00396,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00397,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00398,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00399,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00400,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00401,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00402,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00403,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00404,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00405,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00406,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00407,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00408,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00409,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00410,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00411,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00412,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00413,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00414,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00415,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00416,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00417,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00418,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00419,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00420,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00421,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00422,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00423,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00424,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00425,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00426,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00427,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00428,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00429,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00430,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00431,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00432,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00433,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00434,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00435,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00436,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00437,ind_x,tfda_open_data_info37_cached_20260711
oral_liquid_00438,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00439,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00440,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00441,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00442,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00443,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00444,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00445,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00446,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00447,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00448,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00449,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00450,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00451,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00452,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00453,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00454,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00455,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00456,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00457,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00458,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00459,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00460,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00461,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00462,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00463,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00464,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00465,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00466,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00467,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00468,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00469,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00470,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00471,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00472,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00473,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00474,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00475,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00476,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00477,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00478,ind_portal_systemic_encephalopathy_hepatic_precoma_hepatic_coma,tfda_open_data_info37_cached_20260711
oral_liquid_00479,ind_anhydrous_sevelamer_carbonate,tfda_open_data_info37_cached_20260711
oral_liquid_00480,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00481,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00482,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00483,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00484,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00485,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00486,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00487,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00488,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00489,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00490,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00491,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00492,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00493,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00494,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00495,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00496,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00497,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00498,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00499,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00500,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00501,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00502,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00503,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00504,ind_2_1,tfda_open_data_info37_cached_20260711
oral_liquid_00505,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00506,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00507,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00508,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00509,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00510,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00511,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00512,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00513,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00514,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00515,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00516,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00517,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00518,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00519,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00520,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00521,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00522,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00523,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00524,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00525,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00526,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00527,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00528,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00529,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00530,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00531,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00532,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00533,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00534,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00535,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00536,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00537,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00538,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00539,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00540,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00541,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00542,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00543,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00544,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00545,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00546,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00547,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00548,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00549,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00550,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00551,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00552,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00553,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00554,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00555,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00556,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00557,ind_x,tfda_open_data_info37_cached_20260711
oral_liquid_00558,ind_x,tfda_open_data_info37_cached_20260711
oral_liquid_00559,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00560,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00561,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00562,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00563,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00564,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00565,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00566,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00567,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00568,ind_amyotrophic_laterl_sclerosis_als,tfda_open_data_info37_cached_20260711
oral_liquid_00569,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00570,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00571,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00572,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00573,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00574,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00575,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00576,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00577,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00578,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00579,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00580,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00581,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00582,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00583,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00584,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00585,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00586,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00587,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00588,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00589,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00590,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00591,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00592,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00593,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00594,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00595,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00596,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00597,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00598,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00599,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00600,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00601,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00602,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00603,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00604,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00605,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00606,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00607,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00608,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00609,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00610,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00611,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00612,ind_1_2_1_complex_partial_seizure_2_simple_or_complex_partial_seizure_with_secondary_generalization_add_on_therapy,tfda_open_data_info37_cached_20260711
oral_liquid_00613,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00614,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00615,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00616,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00617,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00618,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00619,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00620,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00621,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00622,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00623,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00624,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00625,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00626,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00627,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00628,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00629,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00630,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00631,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00632,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00633,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00634,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00635,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00636,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00637,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00638,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00639,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00640,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00641,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00642,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00643,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00644,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00645,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00646,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00647,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00648,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00649,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00650,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00651,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00652,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00653,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00654,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00655,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00656,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00657,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00658,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00659,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00660,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00661,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00662,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00663,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00664,ind_2,tfda_open_data_info37_cached_20260711
oral_liquid_00665,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00666,ind_a_d,tfda_open_data_info37_cached_20260711
oral_liquid_00667,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00668,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00669,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00670,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00671,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00672,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00673,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00674,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00675,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00676,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00677,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00678,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00679,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00680,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00681,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00682,ind_unknown,tfda_open_data_info37_cached_20260711
oral_liquid_00683,ind_unknown,tfda_open_data_info37_cached_20260711
